source,event_id,year,division,round,rank,competitor_name,origin,time_seconds,completed,pieces_completed,puzzle_pieces,puzzle_brand,puzzle_name,finished_date,first_attempt,time_limit_seconds,team_members
wjpf,wjpc_2023_duo,2023,duo,final,95,Donnalouise Watts & Janette Perme,"Dunedin (Otago) / Ljubljana (Central Slovenia), New Zealand",,False,549.0,1000,,,2023-09-23,True,7200,Donnalouise Watts;Janette Perme
wjpf,wjpc_2023_duo,2023,duo,final,96,Raquel Moreno Soler & Raquel De la Visitación Esteve,"Alicante, Spain",,False,541.0,1000,,,2023-09-23,True,7200,Raquel Moreno Soler;Raquel De la Visitación Esteve
wjpf,wjpc_2023_duo,2023,duo,final,97,Elina Lehtimäki & Emilia Eloranta,"Vantaa (Uusimaa) / Helsinki (Uusimaa), Finland",,False,536.0,1000,,,2023-09-23,True,7200,Elina Lehtimäki;Emilia Eloranta
wjpf,wjpc_2023_duo,2023,duo,final,98,María Carmen Perosanz Gutiérrez & Fernando Roca Fleque,"Burgos / Benicarló (Castellón), Spain",,False,512.0,1000,,,2023-09-23,True,7200,María Carmen Perosanz Gutiérrez;Fernando Roca Fleque
wjpf,wjpc_2023_duo,2023,duo,final,99,Jenny Bosten & Ingrid Jendrzejewski,"Brighton (East Sussex) / Cambridge (Cambridgeshire), United Kingdom",,False,485.0,1000,,,2023-09-23,True,7200,Jenny Bosten;Ingrid Jendrzejewski
wjpf,wjpc_2023_group,2023,group,A,1,"Las Chicas Checas & Tereza Koptíková / Markéta Freislerová / Eva Žemličková / Helen Karmínová Kellner & Prague, Pilsen, Nupaky, Stenovicky Borek","Prague, Pilsen, Nupaky, Stenovicky Borek, Czech Republic",4808.0,True,,2000,,,2023-09-23,True,10800,"Las Chicas Checas;Tereza Koptíková / Markéta Freislerová / Eva Žemličková / Helen Karmínová Kellner;Prague, Pilsen, Nupaky, Stenovicky Borek"
wjpf,wjpc_2023_group,2023,group,A,2,"Puzzle Hustle & Dawne Rasmusson / Andrea Kyle / Kyle Kossin / Kelly Walter & Prior Lake, MN","Prior Lake, MN, USA",4816.0,True,,2000,,,2023-09-23,True,10800,"Puzzle Hustle;Dawne Rasmusson / Andrea Kyle / Kyle Kossin / Kelly Walter;Prior Lake, MN"
wjpf,wjpc_2023_group,2023,group,A,3,Non Stop & Ana Gil Luciano / Ana Isabel Jimeno Jordá / Alejandro Clemente León / David Caballero Calzado & Madrid,"Madrid, Spain",5252.0,True,,2000,,,2023-09-23,True,10800,Non Stop;Ana Gil Luciano / Ana Isabel Jimeno Jordá / Alejandro Clemente León / David Caballero Calzado;Madrid
wjpf,wjpc_2023_group,2023,group,A,4,Arctic Puzzlers & Kristin Thuv / Siv Bremnes / Linda Bremnes Anderssen / Gaute Brakstad & Bodø,"Bodø, Norway",5338.0,True,,2000,,,2023-09-23,True,10800,Arctic Puzzlers;Kristin Thuv / Siv Bremnes / Linda Bremnes Anderssen / Gaute Brakstad;Bodø
wjpf,wjpc_2023_group,2023,group,A,5,Sisters Squared & Robin Decaire / Jeanne Roiter / Cathy Roiter / Betsy Parker & Woodbury,"Woodbury, USA",5503.0,True,,2000,,,2023-09-23,True,10800,Sisters Squared;Robin Decaire / Jeanne Roiter / Cathy Roiter / Betsy Parker;Woodbury
wjpf,wjpc_2023_group,2023,group,A,6,Speechless Bricks & Michela Utili / Lorenzo Dalla Valle / Madalena Zammit / Jana Rensberga & Riolo Terme,"Riolo Terme, Italy",5994.0,True,,2000,,,2023-09-23,True,10800,Speechless Bricks;Michela Utili / Lorenzo Dalla Valle / Madalena Zammit / Jana Rensberga;Riolo Terme
wjpf,wjpc_2023_group,2023,group,A,7,"Coast To Coast Puzzlers & Faith Taylor / Alyssa Zackler / Tiffany Medeiros / Amber Haglund-Pagel & Decatur, Georgia","Decatur, Georgia, USA",6007.0,True,,2000,,,2023-09-23,True,10800,"Coast To Coast Puzzlers;Faith Taylor / Alyssa Zackler / Tiffany Medeiros / Amber Haglund-Pagel;Decatur, Georgia"
wjpf,wjpc_2023_group,2023,group,A,8,Fast & Puzzlous & Cécile Martin Fredoueil  /  Lisa Cruz  /  Lily Cruz  /  Laetitia Vergnes & Louisfert,"Louisfert, France",6067.0,True,,2000,,,2023-09-23,True,10800,Fast;Puzzlous;Cécile Martin Fredoueil  /  Lisa Cruz  /  Lily Cruz  /  Laetitia Vergnes;Louisfert
wjpf,wjpc_2023_group,2023,group,A,9,"Superpiezas & Soraya Pérez Carayol / Gaelle García Sánchez-Fuentes / Ángel Heras Salcedo / Mónica Santiago de Fuentes & Ibi(Alicante), Soria, Valladolid","Ibi(Alicante), Soria, Valladolid, Spain",6125.0,True,,2000,,,2023-09-23,True,10800,"Superpiezas;Soraya Pérez Carayol / Gaelle García Sánchez-Fuentes / Ángel Heras Salcedo / Mónica Santiago de Fuentes;Ibi(Alicante), Soria, Valladolid"
wjpf,wjpc_2023_group,2023,group,A,10,Piece-Thagoras & Janna Franzkeit / Marc Fabel / Jörn Schrieber / Maren Faber & Hamburg,"Hamburg, Germany",6182.0,True,,2000,,,2023-09-23,True,10800,Piece-Thagoras;Janna Franzkeit / Marc Fabel / Jörn Schrieber / Maren Faber;Hamburg
wjpf,wjpc_2023_group,2023,group,A,11,For The Sake Of Puzzles & S J Bodell / Katharina Reiner / Emilia Korhonen / Alma Belle Baharal & London / Hof / Jännevirta / Gibraltar,"London / Hof / Jännevirta / Gibraltar, United Kingdom",6185.0,True,,2000,,,2023-09-23,True,10800,For The Sake Of Puzzles;S J Bodell / Katharina Reiner / Emilia Korhonen / Alma Belle Baharal;London / Hof / Jännevirta / Gibraltar
wjpf,wjpc_2023_group,2023,group,A,12,Les Yakatriés & Sophie De Goncourt / Patrice De Goncourt / Marine Henry / Estelle Fougerousse & Aubigne Racan,"Aubigne Racan, France",6231.0,True,,2000,,,2023-09-23,True,10800,Les Yakatriés;Sophie De Goncourt / Patrice De Goncourt / Marine Henry / Estelle Fougerousse;Aubigne Racan
wjpf,wjpc_2023_group,2023,group,A,13,"Puzzelpoezen & Sandra Kunnen / Maaike Van den Brink / Myrthe Misset / Eline Rasenberg & Haarlem, Noord-Holland","Haarlem, Noord-Holland, The Netherlands",6273.0,True,,2000,,,2023-09-23,True,10800,"Puzzelpoezen;Sandra Kunnen / Maaike Van den Brink / Myrthe Misset / Eline Rasenberg;Haarlem, Noord-Holland"
wjpf,wjpc_2023_group,2023,group,A,14,The Perfect Fit & Kaitlyn McCluskie / Gabrielle Klemt / Elisabeth Merendi / Aleksandra Chrząstek & Toronto,"Toronto, Canada",6379.0,True,,2000,,,2023-09-23,True,10800,The Perfect Fit;Kaitlyn McCluskie / Gabrielle Klemt / Elisabeth Merendi / Aleksandra Chrząstek;Toronto
wjpf,wjpc_2023_group,2023,group,A,15,Les Drôles de Pièces & Delphine Leboisne-Maria / Sémilia Baylé / Celia Levent / Maeva Levent & Toulouse / Cannes,"Toulouse / Cannes, France",6796.0,True,,2000,,,2023-09-23,True,10800,Les Drôles de Pièces;Delphine Leboisne-Maria / Sémilia Baylé / Celia Levent / Maeva Levent;Toulouse / Cannes
wjpf,wjpc_2023_group,2023,group,A,16,Silesian Girls & Joanna Kołcun / Agata Zasada / Marta Kulpa / Aleksandra Nagajek & Wrocław,"Wrocław, Poland",6823.0,True,,2000,,,2023-09-23,True,10800,Silesian Girls;Joanna Kołcun / Agata Zasada / Marta Kulpa / Aleksandra Nagajek;Wrocław
wjpf,wjpc_2023_group,2023,group,A,17,We Are Puzzlinelles! & Catherine Valentin / Patrick Kreps / Delphine Claisse / Géraldine Claisse & Bruxelles,"Bruxelles, Belgium",6880.0,True,,2000,,,2023-09-23,True,10800,We Are Puzzlinelles!;Catherine Valentin / Patrick Kreps / Delphine Claisse / Géraldine Claisse;Bruxelles
wjpf,wjpc_2023_group,2023,group,A,18,Vips Brasil & Ednéia Silveira / Daniela De Oliveira Dinato / Paula Do Amaral Nogueira / Ana Maria Aguilera de Barros & Sao Paulo,"Sao Paulo, Brazil",6897.0,True,,2000,,,2023-09-23,True,10800,Vips Brasil;Ednéia Silveira / Daniela De Oliveira Dinato / Paula Do Amaral Nogueira / Ana Maria Aguilera de Barros;Sao Paulo
wjpf,wjpc_2023_group,2023,group,A,19,Scandinavians & Iris Bakker / Fia Wärn / Pontus Andersson & Scandinavia,"Scandinavia, Denmark",6944.0,True,,2000,,,2023-09-23,True,10800,Scandinavians;Iris Bakker / Fia Wärn / Pontus Andersson;Scandinavia
wjpf,wjpc_2023_group,2023,group,A,20,Jigaroos & Louise Jackett / Ellie Higgins / Jason Stevens / Anneka Thompson & Melbourne,"Melbourne, Australia",7148.0,True,,2000,,,2023-09-23,True,10800,Jigaroos;Louise Jackett / Ellie Higgins / Jason Stevens / Anneka Thompson;Melbourne
wjpf,wjpc_2023_group,2023,group,A,21,"Corbicruzzles & David Corbí Garrido / José Manuel Corbí Garrido / Inés Martín Cruz / Fernando Martín López & Madrid, Toledo","Madrid, Toledo, Spain",7154.0,True,,2000,,,2023-09-23,True,10800,"Corbicruzzles;David Corbí Garrido / José Manuel Corbí Garrido / Inés Martín Cruz / Fernando Martín López;Madrid, Toledo"
wjpf,wjpc_2023_group,2023,group,A,22,Piece Of Cake & Sara Kristersson / Tobias Priemer / Anna Priemer / Selma Kristersson & Malmö,"Malmö, Sweden",7211.0,True,,2000,,,2023-09-23,True,10800,Piece Of Cake;Sara Kristersson / Tobias Priemer / Anna Priemer / Selma Kristersson;Malmö
wjpf,wjpc_2023_group,2023,group,A,23,Golden State Puzzlers & Tammy McLeod / Alycia Krasny / Lindsay Steenstra / Yvonne Feucht & Los Angeles,"Los Angeles, USA",7379.0,True,,2000,,,2023-09-23,True,10800,Golden State Puzzlers;Tammy McLeod / Alycia Krasny / Lindsay Steenstra / Yvonne Feucht;Los Angeles
wjpf,wjpc_2023_group,2023,group,A,24,"Cuatro Piezas & Diana Santillán Perosanz / Rafael Santillán Perosanz / María Carmen Perosanz Gutiérrez / Pablo Rubio Martín & Castillo de la Vega, Burgos","Castillo de la Vega, Burgos, Spain",7588.0,True,,2000,,,2023-09-23,True,10800,"Cuatro Piezas;Diana Santillán Perosanz / Rafael Santillán Perosanz / María Carmen Perosanz Gutiérrez / Pablo Rubio Martín;Castillo de la Vega, Burgos"
wjpf,wjpc_2023_group,2023,group,A,25,Norwegian Puzzlers & Veronica Nes / Helle Kartveit / Ane Marie Sverdvik / Cristina Cascon Abeledo & Kristiansand,"Kristiansand, Norway",7685.0,True,,2000,,,2023-09-23,True,10800,Norwegian Puzzlers;Veronica Nes / Helle Kartveit / Ane Marie Sverdvik / Cristina Cascon Abeledo;Kristiansand
wjpf,wjpc_2023_group,2023,group,A,26,Spuzzles I & Silvia Hernández Cámara / Carmen Hermida Díaz / Ignacio Torrecillas Martínez / Mª de los Ángeles De la Coba García & Alcobendas,"Alcobendas, Spain",7715.0,True,,2000,,,2023-09-23,True,10800,Spuzzles I;Silvia Hernández Cámara / Carmen Hermida Díaz / Ignacio Torrecillas Martínez / Mª de los Ángeles De la Coba García;Alcobendas
wjpf,wjpc_2023_group,2023,group,A,27,The Texas Misfits & Melynda Owens / Shayla Jones / Carrie Burt / Alexx Cisotto & Hurst,"Hurst, USA",7751.0,True,,2000,,,2023-09-23,True,10800,The Texas Misfits;Melynda Owens / Shayla Jones / Carrie Burt / Alexx Cisotto;Hurst
wjpf,wjpc_2023_group,2023,group,A,28,Once Upon A Puzzle & Patrick Inniger / Maria Golova / Letizia Pomes / Stefan Enzler & Bern,"Bern, Switzerland",7914.0,True,,2000,,,2023-09-23,True,10800,Once Upon A Puzzle;Patrick Inniger / Maria Golova / Letizia Pomes / Stefan Enzler;Bern
wjpf,wjpc_2023_group,2023,group,A,29,B W Puzzlers & Heike Burmeister / Daniel Schrempf / Sinje Balzer / Uwe Waldvogel & Stuttgart / Muur / Meckenbeuren,"Stuttgart / Muur / Meckenbeuren, Germany",7939.0,True,,2000,,,2023-09-23,True,10800,B W Puzzlers;Heike Burmeister / Daniel Schrempf / Sinje Balzer / Uwe Waldvogel;Stuttgart / Muur / Meckenbeuren
wjpf,wjpc_2023_group,2023,group,A,30,Finnishers & Elina Lehtimäki / Emilia Eloranta / Teija Taavettila / Susan Heikkinen & Vantaa,"Vantaa, Finland",8002.0,True,,2000,,,2023-09-23,True,10800,Finnishers;Elina Lehtimäki / Emilia Eloranta / Teija Taavettila / Susan Heikkinen;Vantaa
wjpf,wjpc_2023_group,2023,group,A,31,Els Cercadors & Jasmina Juárez Torrejon / Leticia Gómez Montes / Alejandro Darias Mateos / Fernando Roca Fleque & Sant Vicenç de Castellet,"Sant Vicenç de Castellet, Spain",8178.0,True,,2000,,,2023-09-23,True,10800,Els Cercadors;Jasmina Juárez Torrejon / Leticia Gómez Montes / Alejandro Darias Mateos / Fernando Roca Fleque;Sant Vicenç de Castellet
wjpf,wjpc_2023_group,2023,group,A,32,Piclapiece & Sophie Mayeur / Camille Auen / Martina Hue / Nicolas Hue & Ungersheim,"Ungersheim, France",8350.0,True,,2000,,,2023-09-23,True,10800,Piclapiece;Sophie Mayeur / Camille Auen / Martina Hue / Nicolas Hue;Ungersheim
wjpf,wjpc_2023_group,2023,group,A,33,Puzzle Locura & Itziar Guillerna Fernández / Nazareth Peña García / Jesús Lacasta Romero / Meritxell Quintana Pérez & Andorra,Andorra,8432.0,True,,2000,,,2023-09-23,True,10800,Puzzle Locura;Itziar Guillerna Fernández / Nazareth Peña García / Jesús Lacasta Romero / Meritxell Quintana Pérez;Andorra
wjpf,wjpc_2023_group,2023,group,A,34,Quinas & Dulce Alexandra Pereira / Mariana Mendes / Sandra Simões / Joana Silva & Queluz,"Queluz, Portugal",8610.0,True,,2000,,,2023-09-23,True,10800,Quinas;Dulce Alexandra Pereira / Mariana Mendes / Sandra Simões / Joana Silva;Queluz
wjpf,wjpc_2023_group,2023,group,A,35,Puzzle Slayers & Simona Mikešová / Hana Hrabaňová / Karel Vlachovský / Karolína Vlachovská & Ostrava / Slatiňany / Pilsen,"Ostrava / Slatiňany / Pilsen, Czech Republic",8959.0,True,,2000,,,2023-09-23,True,10800,Puzzle Slayers;Simona Mikešová / Hana Hrabaňová / Karel Vlachovský / Karolína Vlachovská;Ostrava / Slatiňany / Pilsen
wjpf,wjpc_2023_group,2023,group,A,36,Turkish Team & Pelin Çelik / Ayse Dilara Düğmeci / Mustafa Sıtkı / Dilek Yelda Kızılcık & Estambul,"Estambul, Türkiye",9267.0,True,,2000,,,2023-09-23,True,10800,Turkish Team;Pelin Çelik / Ayse Dilara Düğmeci / Mustafa Sıtkı / Dilek Yelda Kızılcık;Estambul
wjpf,wjpc_2023_group,2023,group,A,37,A Puzzlear & Ana Carnerero Gutiérrez / Andrea Álvarez García / Patricia Fernández-Mariñas Bustamante / Patricia Álvarez Álvarez & Madrid,"Madrid, Spain",9406.0,True,,2000,,,2023-09-23,True,10800,A Puzzlear;Ana Carnerero Gutiérrez / Andrea Álvarez García / Patricia Fernández-Mariñas Bustamante / Patricia Álvarez Álvarez;Madrid
wjpf,wjpc_2023_group,2023,group,A,38,Rompeespaldas & Karine Thalamy / Pilar Peñas Artero / María Isabel García Macho / Miguel Ángel Álvarez Cabrerizo & Madrid - Ortigosa del Monte (Segovia) - Valladolid,"Madrid - Ortigosa del Monte (Segovia) - Valladolid, Spain",9422.0,True,,2000,,,2023-09-23,True,10800,Rompeespaldas;Karine Thalamy / Pilar Peñas Artero / María Isabel García Macho / Miguel Ángel Álvarez Cabrerizo;Madrid - Ortigosa del Monte (Segovia) - Valladolid
wjpf,wjpc_2023_group,2023,group,A,39,Just For Fun & Sarah Rowe / Felisa Lewis / Eric Parker / Jane Doe & Williamstown,"Williamstown, USA",9438.0,True,,2000,,,2023-09-23,True,10800,Just For Fun;Sarah Rowe / Felisa Lewis / Eric Parker / Jane Doe;Williamstown
wjpf,wjpc_2023_group,2023,group,A,40,"1, 2, 3, 4 Puzzle & Stephanie Kipp / Henriette Selter / Tobias Keßler / Dietmar Birzer & Bremen","Bremen, Germany",9449.0,True,,2000,,,2023-09-23,True,10800,"1, 2, 3, 4 Puzzle;Stephanie Kipp / Henriette Selter / Tobias Keßler / Dietmar Birzer;Bremen"
wjpf,wjpc_2023_group,2023,group,A,41,La Que Faltaba & Santiago Palacios Horcajada / María del Canto Fontanales Piorno / Ana Cecilia Páramo Durán / Eduardo Palacios Horcajada & Ávila,"Ávila, Spain",9482.0,True,,2000,,,2023-09-23,True,10800,La Que Faltaba;Santiago Palacios Horcajada / María del Canto Fontanales Piorno / Ana Cecilia Páramo Durán / Eduardo Palacios Horcajada;Ávila
wjpf,wjpc_2023_group,2023,group,A,42,La Última Mesa & Gisela Arranz Toro / Elisa Toro Arévalo / Ana Tiessen / Elena Pavía Martínez-Pardo & Madrid,"Madrid, Spain",9721.0,True,,2000,,,2023-09-23,True,10800,La Última Mesa;Gisela Arranz Toro / Elisa Toro Arévalo / Ana Tiessen / Elena Pavía Martínez-Pardo;Madrid
wjpf,wjpc_2023_group,2023,group,A,43,Pin For Pieces & Jiahui Li / Simin Wang / Wen Lin / Yunxiang Su & Shenzhen,"Shenzhen, China",10056.0,True,,2000,,,2023-09-23,True,10800,Pin For Pieces;Jiahui Li / Simin Wang / Wen Lin / Yunxiang Su;Shenzhen
wjpf,wjpc_2023_group,2023,group,A,44,Siostry Mojry & Alicja Aleksandra Osińska / Eliza Osińska / Kamila Osińska / Agnieszka Osińska & Warszawa,"Warszawa, Poland",10161.0,True,,2000,,,2023-09-23,True,10800,Siostry Mojry;Alicja Aleksandra Osińska / Eliza Osińska / Kamila Osińska / Agnieszka Osińska;Warszawa
wjpf,wjpc_2023_group,2023,group,A,45,"Las Rufinas TV & Mª Victoria Meilán Rodríguez / Cristina Gutiérrez de la Peña / Nuria Pedroso Fernández / Raquel González López & Burgos, Madrid, Astorga, Ponferrada","Burgos, Madrid, Astorga, Ponferrada, Spain",10217.0,True,,2000,,,2023-09-23,True,10800,"Las Rufinas TV;Mª Victoria Meilán Rodríguez / Cristina Gutiérrez de la Peña / Nuria Pedroso Fernández / Raquel González López;Burgos, Madrid, Astorga, Ponferrada"
wjpf,wjpc_2023_group,2023,group,A,46,Swautlux & Daniel Cloux / Sarah Villard / Stefan Leopoldseder / Cathérine Beck & Montreux,"Montreux, Switzerland",10220.0,True,,2000,,,2023-09-23,True,10800,Swautlux;Daniel Cloux / Sarah Villard / Stefan Leopoldseder / Cathérine Beck;Montreux
wjpf,wjpc_2023_group,2023,group,A,46,Breaking Puzzles & Luis Ricardo Gotuzzo Altez / Joaquín Manuel Pérez Ramírez / Marcela Solís Bravo / Marta Valle Valhondo & Ávila,"Ávila, Peru",10220.0,True,,2000,,,2023-09-23,True,10800,Breaking Puzzles;Luis Ricardo Gotuzzo Altez / Joaquín Manuel Pérez Ramírez / Marcela Solís Bravo / Marta Valle Valhondo;Ávila
wjpf,wjpc_2023_group,2023,group,A,48,Bulgarian Team & Diana Popova / Desislava Ivanova / Daniela Jakubíková / Jean Perrin & Sofia,"Sofia, Bulgaria",10376.0,True,,2000,,,2023-09-23,True,10800,Bulgarian Team;Diana Popova / Desislava Ivanova / Daniela Jakubíková / Jean Perrin;Sofia
wjpf,wjpc_2023_group,2023,group,A,49,Puzzle Beats & Agnes Wiiand / Josefin Lantz / Alice Pipping & Stockholm,"Stockholm, Sweden",10465.0,True,,2000,,,2023-09-23,True,10800,Puzzle Beats;Agnes Wiiand / Josefin Lantz / Alice Pipping;Stockholm
wjpf,wjpc_2023_group,2023,group,A,50,Brij Over Troubled Jigsaws & Ingrid Jendrzejewski / Jenny Bosten / Rachel Jendrzejewski / Billy Mullaney & Cambridge,"Cambridge, United Kingdom",10475.0,True,,2000,,,2023-09-23,True,10800,Brij Over Troubled Jigsaws;Ingrid Jendrzejewski / Jenny Bosten / Rachel Jendrzejewski / Billy Mullaney;Cambridge
wjpf,wjpc_2023_group,2023,group,A,51,Stuck In The Middle & Alexander Kattan / Jane Richardson / Ellie Richardson / Kaitlyn O’Toole & Midlothian,"Midlothian, Ireland",10596.0,True,,2000,,,2023-09-23,True,10800,Stuck In The Middle;Alexander Kattan / Jane Richardson / Ellie Richardson / Kaitlyn O’Toole;Midlothian
wjpf,wjpc_2023_group,2023,group,A,52,Wien-Zürich Via Ravensburg & Lucia Hämmerle / Maria Miedler / Johanna Klötzli / Karen Klötzli & Wien,"Wien, Austria",10695.0,True,,2000,,,2023-09-23,True,10800,Wien-Zürich Via Ravensburg;Lucia Hämmerle / Maria Miedler / Johanna Klötzli / Karen Klötzli;Wien
wjpf,wjpc_2023_group,2023,group,A,53,Dr Panush & Patricia Pérez Leal / Alessandra Dosil Vázquez / Patricia Gil González / Begoña Vázquez Iglesias & Coruña,"Coruña, Spain",10772.0,True,,2000,,,2023-09-23,True,10800,Dr Panush;Patricia Pérez Leal / Alessandra Dosil Vázquez / Patricia Gil González / Begoña Vázquez Iglesias;Coruña
wjpf,wjpc_2023_group,2023,group,A,54,Jigsaw & Juice & Owen Wartella / Jane Davis / John Pringle / Stephanie Pringle & Boston,"Boston, USA",,False,1951.0,2000,,,2023-09-23,True,10800,Jigsaw;Juice;Owen Wartella / Jane Davis / John Pringle / Stephanie Pringle;Boston
wjpf,wjpc_2023_group,2023,group,A,55,lotp & Kalinka Andreeva / Andrea Andreeva / Mihail Andreev / Yordan Yordanov & Luxembourg,"Luxembourg, Bulgaria",,False,1903.0,2000,,,2023-09-23,True,10800,lotp;Kalinka Andreeva / Andrea Andreeva / Mihail Andreev / Yordan Yordanov;Luxembourg
wjpf,wjpc_2023_group,2023,group,A,56,Last Minute Chaos & Sharan Gill / Sarah Dodd / Feng Xiao / Ethan Xiao & London,"London, United Kingdom",,False,1877.0,2000,,,2023-09-23,True,10800,Last Minute Chaos;Sharan Gill / Sarah Dodd / Feng Xiao / Ethan Xiao;London
wjpf,wjpc_2023_group,2023,group,A,57,Las 4 Piezas & Hugo Ureta Alonso / Laura Cuevas Ortiz / Blanca Niño Cortés / Lorena Vélez Fernández & Valladolid,"Valladolid, Spain",,False,1852.0,2000,,,2023-09-23,True,10800,Las 4 Piezas;Hugo Ureta Alonso / Laura Cuevas Ortiz / Blanca Niño Cortés / Lorena Vélez Fernández;Valladolid
wjpf,wjpc_2023_group,2023,group,A,58,Despiezados & Alejandro Nieto Alonso / Elena Prieto Pérez / Cristina Menéndez Montero / Natalia Antuñano Hernández & Arroyo de la Encomienda,"Arroyo de la Encomienda, Spain",,False,1813.0,2000,,,2023-09-23,True,10800,Despiezados;Alejandro Nieto Alonso / Elena Prieto Pérez / Cristina Menéndez Montero / Natalia Antuñano Hernández;Arroyo de la Encomienda
wjpf,wjpc_2023_group,2023,group,A,59,"Titanpuzz & Laura Vallepuga Espinosa / Alberto Simarro Martín / Agustín Pérez Marcos / Eva Rueda Diez & Carrizo, León, Valladolid","Carrizo, León, Valladolid, Spain",,False,1727.0,2000,,,2023-09-23,True,10800,"Titanpuzz;Laura Vallepuga Espinosa / Alberto Simarro Martín / Agustín Pérez Marcos / Eva Rueda Diez;Carrizo, León, Valladolid"
wjpf,wjpc_2023_group,2023,group,A,60,Sin Piezas No Hay Paraíso & Mª del Pilar Rodríguez Bartolomé / Carlos Rodríguez Bartolome / Raúl Martín Sánchez / Elena Caton Delgado & Madrid,"Madrid, Spain",,False,1724.0,2000,,,2023-09-23,True,10800,Sin Piezas No Hay Paraíso;Mª del Pilar Rodríguez Bartolomé / Carlos Rodríguez Bartolome / Raúl Martín Sánchez / Elena Caton Delgado;Madrid
wjpf,wjpc_2023_group,2023,group,A,61,Los Gatos Molan & Mar Sánchez Burgos / Joaquín Gómez Pantoja Galán / Hada Larrea Sánchez / Carlos Albaladejo Molina & Madrid,"Madrid, Spain",,False,1695.0,2000,,,2023-09-23,True,10800,Los Gatos Molan;Mar Sánchez Burgos / Joaquín Gómez Pantoja Galán / Hada Larrea Sánchez / Carlos Albaladejo Molina;Madrid
wjpf,wjpc_2023_group,2023,group,A,62,Ensamblando Mundos & Gonzalo Varela Jorquera / Vanessa Iglesias / Daniela Vallejo Guerra / Maria José Andler & Santiago de Chile,Santiago de Chile,,False,1633.0,2000,,,2023-09-23,True,10800,Ensamblando Mundos;Gonzalo Varela Jorquera / Vanessa Iglesias / Daniela Vallejo Guerra / Maria José Andler;Santiago de Chile
wjpf,wjpc_2023_group,2023,group,A,63,Amazing Puzzlers & Alberto Díaz Medina / Zonia Emilce Escobar Ríos / Jose Antonio Tercero Calero / Xabier Rodriguez Etxegia & Madrid,"Madrid, Spain",,False,1623.0,2000,,,2023-09-23,True,10800,Amazing Puzzlers;Alberto Díaz Medina / Zonia Emilce Escobar Ríos / Jose Antonio Tercero Calero / Xabier Rodriguez Etxegia;Madrid
wjpf,wjpc_2023_group,2023,group,A,64,Campaspuzzle & Miriam Carro Hernando / Virginia Hernando Pascual / Cristina Carro Hernándo / Arantza Ballesteros Arranz & Campaspero,"Campaspero, Spain",,False,1615.0,2000,,,2023-09-23,True,10800,Campaspuzzle;Miriam Carro Hernando / Virginia Hernando Pascual / Cristina Carro Hernándo / Arantza Ballesteros Arranz;Campaspero
